time,co2mass,scenario
2019-02-15 00:00:00,3199005200000000.0,ssp585
2019-03-16 12:00:00,3201072100000000.0,ssp585
2019-04-16 00:00:00,3203109300000000.0,ssp585
2019-05-16 12:00:00,3205364000000000.0,ssp585
2019-06-16 00:00:00,3207622000000000.0,ssp585
2019-07-16 12:00:00,3209943700000000.0,ssp585
2019-08-16 12:00:00,3212054400000000.0,ssp585
2019-09-16 00:00:00,3213662300000000.0,ssp585
2019-10-16 12:00:00,3215132300000000.0,ssp585
2019-11-16 00:00:00,3216855300000000.0,ssp585
2019-12-16 12:00:00,3218824600000000.0,ssp585
2020-01-16 12:00:00,3220936000000000.0,ssp585
2020-02-15 00:00:00,3222944500000000.0,ssp585
2020-03-16 12:00:00,3225013600000000.0,ssp585
2020-04-16 00:00:00,3227232000000000.0,ssp585
2020-05-16 12:00:00,3229315000000000.0,ssp585
2020-06-16 00:00:00,3231750300000000.0,ssp585
2020-07-16 12:00:00,3234104700000000.0,ssp585
2020-08-16 12:00:00,3236165000000000.0,ssp585
2020-09-16 00:00:00,3237852000000000.0,ssp585
2020-10-16 12:00:00,3239423200000000.0,ssp585
2020-11-16 00:00:00,3241146300000000.0,ssp585
2020-12-16 12:00:00,3243210300000000.0,ssp585
2021-01-16 12:00:00,3245348400000000.0,ssp585
2021-02-15 00:00:00,3247450500000000.0,ssp585
2021-03-16 12:00:00,3249632700000000.0,ssp585
2021-04-16 00:00:00,3251840500000000.0,ssp585
2021-05-16 12:00:00,3254224200000000.0,ssp585
2021-06-16 00:00:00,3256691400000000.0,ssp585
2021-07-16 12:00:00,3258988400000000.0,ssp585
2021-08-16 12:00:00,3261194200000000.0,ssp585
2021-09-16 00:00:00,3262861000000000.0,ssp585
2021-10-16 12:00:00,3264644000000000.0,ssp585
2021-11-16 00:00:00,3266548000000000.0,ssp585
2021-12-16 12:00:00,3268577200000000.0,ssp585
2022-01-16 12:00:00,3270714800000000.0,ssp585
2022-02-15 00:00:00,3272944700000000.0,ssp585
2022-03-16 12:00:00,3275148500000000.0,ssp585
2022-04-16 00:00:00,3277468300000000.0,ssp585
2022-05-16 12:00:00,3279757800000000.0,ssp585
2022-06-16 00:00:00,3282185300000000.0,ssp585
2022-07-16 12:00:00,3284609000000000.0,ssp585
2022-08-16 12:00:00,3286781000000000.0,ssp585
2022-09-16 00:00:00,3288573500000000.0,ssp585
2022-10-16 12:00:00,3290323200000000.0,ssp585
2022-11-16 00:00:00,3292238000000000.0,ssp585
2022-12-16 12:00:00,3294321300000000.0,ssp585
2023-01-16 12:00:00,3296583400000000.0,ssp585
2023-02-15 00:00:00,3298868000000000.0,ssp585
2023-03-16 12:00:00,3301093000000000.0,ssp585
2023-04-16 00:00:00,3303357600000000.0,ssp585
2023-05-16 12:00:00,3305880600000000.0,ssp585
2023-06-16 00:00:00,3308496500000000.0,ssp585
2023-07-16 12:00:00,3311134200000000.0,ssp585
2023-08-16 12:00:00,3313341000000000.0,ssp585
2023-09-16 00:00:00,3315207100000000.0,ssp585
2023-10-16 12:00:00,3316964300000000.0,ssp585
2023-11-16 00:00:00,3319010600000000.0,ssp585
2023-12-16 12:00:00,3321143900000000.0,ssp585
2024-01-16 12:00:00,3323530300000000.0,ssp585
2024-02-15 00:00:00,3325819000000000.0,ssp585
2024-03-16 12:00:00,3328174500000000.0,ssp585
2024-04-16 00:00:00,3330662800000000.0,ssp585
2024-05-16 12:00:00,3333151800000000.0,ssp585
2024-06-16 00:00:00,3335684500000000.0,ssp585
2024-07-16 12:00:00,3338227600000000.0,ssp585
2024-08-16 12:00:00,3340654000000000.0,ssp585
2024-09-16 00:00:00,3342608500000000.0,ssp585
2024-10-16 12:00:00,3344347400000000.0,ssp585
2024-11-16 00:00:00,3346490600000000.0,ssp585
2024-12-16 12:00:00,3348723700000000.0,ssp585
2025-01-16 12:00:00,3351123000000000.0,ssp585
2025-02-15 00:00:00,3353615700000000.0,ssp585
2025-03-16 12:00:00,3355989200000000.0,ssp585
2025-04-16 00:00:00,3358511400000000.0,ssp585
2025-05-16 12:00:00,3361111800000000.0,ssp585
2025-06-16 00:00:00,3363795600000000.0,ssp585
2025-07-16 12:00:00,3366513000000000.0,ssp585
2025-08-16 12:00:00,3368880300000000.0,ssp585
2025-09-16 00:00:00,3370878500000000.0,ssp585
2025-10-16 12:00:00,3372754600000000.0,ssp585
2025-11-16 00:00:00,3374907500000000.0,ssp585
2025-12-16 12:00:00,3377223200000000.0,ssp585
2026-01-16 12:00:00,3379739600000000.0,ssp585
2026-02-15 00:00:00,3382147400000000.0,ssp585
2026-03-16 12:00:00,3384710200000000.0,ssp585
2026-04-16 00:00:00,3387241800000000.0,ssp585
2026-05-16 12:00:00,3389921000000000.0,ssp585
2026-06-16 00:00:00,3392697500000000.0,ssp585
2026-07-16 12:00:00,3395482800000000.0,ssp585
2026-08-16 12:00:00,3398088700000000.0,ssp585
2026-09-16 00:00:00,3400149800000000.0,ssp585
2026-10-16 12:00:00,3402141800000000.0,ssp585
2026-11-16 00:00:00,3404419000000000.0,ssp585
2026-12-16 12:00:00,3406861500000000.0,ssp585
2027-01-16 12:00:00,3409416000000000.0,ssp585
2027-02-15 00:00:00,3411944300000000.0,ssp585
2027-03-16 12:00:00,3414486000000000.0,ssp585
2027-04-16 00:00:00,3417160800000000.0,ssp585
2027-05-16 12:00:00,3419854600000000.0,ssp585
2027-06-16 00:00:00,3422628000000000.0,ssp585
2027-07-16 12:00:00,3425485800000000.0,ssp585
2027-08-16 12:00:00,3428004000000000.0,ssp585
2027-09-16 00:00:00,3430119500000000.0,ssp585
2027-10-16 12:00:00,3432042600000000.0,ssp585
2027-11-16 00:00:00,3434236800000000.0,ssp585
2027-12-16 12:00:00,3436784200000000.0,ssp585
2028-01-16 12:00:00,3439425400000000.0,ssp585
2028-02-15 00:00:00,3441981400000000.0,ssp585
2028-03-16 12:00:00,3444664200000000.0,ssp585
2028-04-16 00:00:00,3447436600000000.0,ssp585
2028-05-16 12:00:00,3450211700000000.0,ssp585
2028-06-16 00:00:00,3453145700000000.0,ssp585
2028-07-16 12:00:00,3456134000000000.0,ssp585
2028-08-16 12:00:00,3458801600000000.0,ssp585
2028-09-16 00:00:00,3460978600000000.0,ssp585
2028-10-16 12:00:00,3463118800000000.0,ssp585
2028-11-16 00:00:00,3465481000000000.0,ssp585
2028-12-16 12:00:00,3468082200000000.0,ssp585
2029-01-16 12:00:00,3470700800000000.0,ssp585
2029-02-15 00:00:00,3473409300000000.0,ssp585
2029-03-16 12:00:00,3476000500000000.0,ssp585
2029-04-16 00:00:00,3478858500000000.0,ssp585
2029-05-16 12:00:00,3481802700000000.0,ssp585
2029-06-16 00:00:00,3484788000000000.0,ssp585
2029-07-16 12:00:00,3487742700000000.0,ssp585
2029-08-16 12:00:00,3490473500000000.0,ssp585
2029-09-16 00:00:00,3492703000000000.0,ssp585
2029-10-16 12:00:00,3494905400000000.0,ssp585
2029-11-16 00:00:00,3497221700000000.0,ssp585
2029-12-16 12:00:00,3499754600000000.0,ssp585
2030-01-16 12:00:00,3502567800000000.0,ssp585
2030-02-15 00:00:00,3505427800000000.0,ssp585
2030-03-16 12:00:00,3508153000000000.0,ssp585
2030-04-16 00:00:00,3511115400000000.0,ssp585
2030-05-16 12:00:00,3514079000000000.0,ssp585
2030-06-16 00:00:00,3517092600000000.0,ssp585
2030-07-16 12:00:00,3520192800000000.0,ssp585
2030-08-16 12:00:00,3522990100000000.0,ssp585
2030-09-16 00:00:00,3525323700000000.0,ssp585
2030-10-16 12:00:00,3527484800000000.0,ssp585
2030-11-16 00:00:00,3529957700000000.0,ssp585
2030-12-16 12:00:00,3532577000000000.0,ssp585
2031-01-16 12:00:00,3535535000000000.0,ssp585
2031-02-15 00:00:00,3538332300000000.0,ssp585
2031-03-16 12:00:00,3541136600000000.0,ssp585
2031-04-16 00:00:00,3544096000000000.0,ssp585
2031-05-16 12:00:00,3547083800000000.0,ssp585
2031-06-16 00:00:00,3550185000000000.0,ssp585
2031-07-16 12:00:00,3553499200000000.0,ssp585
2031-08-16 12:00:00,3556346000000000.0,ssp585
2031-09-16 00:00:00,3558719400000000.0,ssp585
2031-10-16 12:00:00,3561032000000000.0,ssp585
2031-11-16 00:00:00,3563625400000000.0,ssp585
2031-12-16 12:00:00,3566337400000000.0,ssp585
2032-01-16 12:00:00,3569350800000000.0,ssp585
2032-02-15 00:00:00,3572213000000000.0,ssp585
2032-03-16 12:00:00,3575103400000000.0,ssp585
2032-04-16 00:00:00,3578088000000000.0,ssp585
2032-05-16 12:00:00,3581238000000000.0,ssp585
2032-06-16 00:00:00,3584459700000000.0,ssp585
2032-07-16 12:00:00,3587652800000000.0,ssp585
2032-08-16 12:00:00,3590638000000000.0,ssp585
2032-09-16 00:00:00,3593132300000000.0,ssp585
2032-10-16 12:00:00,3595427000000000.0,ssp585
2032-11-16 00:00:00,3598068300000000.0,ssp585
2032-12-16 12:00:00,3600891200000000.0,ssp585
2033-01-16 12:00:00,3603920700000000.0,ssp585
2033-02-15 00:00:00,3606920000000000.0,ssp585
2033-03-16 12:00:00,3609956300000000.0,ssp585
2033-04-16 00:00:00,3613002500000000.0,ssp585
2033-05-16 12:00:00,3616142000000000.0,ssp585
2033-06-16 00:00:00,3619571600000000.0,ssp585
2033-07-16 12:00:00,3622970300000000.0,ssp585
2033-08-16 12:00:00,3625967600000000.0,ssp585
2033-09-16 00:00:00,3628507300000000.0,ssp585
2033-10-16 12:00:00,3631010000000000.0,ssp585
2033-11-16 00:00:00,3633756500000000.0,ssp585
2033-12-16 12:00:00,3636676300000000.0,ssp585
2034-01-16 12:00:00,3639841200000000.0,ssp585
2034-02-15 00:00:00,3642855000000000.0,ssp585
2034-03-16 12:00:00,3646035300000000.0,ssp585
2034-04-16 00:00:00,3649173600000000.0,ssp585
2034-05-16 12:00:00,3652513000000000.0,ssp585
2034-06-16 00:00:00,3655850700000000.0,ssp585
2034-07-16 12:00:00,3659267600000000.0,ssp585
2034-08-16 12:00:00,3662363700000000.0,ssp585
2034-09-16 00:00:00,3665038700000000.0,ssp585
2034-10-16 12:00:00,3667603300000000.0,ssp585
2034-11-16 00:00:00,3670341600000000.0,ssp585
2034-12-16 12:00:00,3673395300000000.0,ssp585
2035-01-16 12:00:00,3676574100000000.0,ssp585
2035-02-15 00:00:00,3679705400000000.0,ssp585
2035-03-16 12:00:00,3682876500000000.0,ssp585
2035-04-16 00:00:00,3686199400000000.0,ssp585
2035-05-16 12:00:00,3689509000000000.0,ssp585
2035-06-16 00:00:00,3693043700000000.0,ssp585
2035-07-16 12:00:00,3696582300000000.0,ssp585
2035-08-16 12:00:00,3699707600000000.0,ssp585
2035-09-16 00:00:00,3702410000000000.0,ssp585
2035-10-16 12:00:00,3705065300000000.0,ssp585
2035-11-16 00:00:00,3707917500000000.0,ssp585
2035-12-16 12:00:00,3711182200000000.0,ssp585
2036-01-16 12:00:00,3714510500000000.0,ssp585
2036-02-15 00:00:00,3717632700000000.0,ssp585
2036-03-16 12:00:00,3720851800000000.0,ssp585
2036-04-16 00:00:00,3724284300000000.0,ssp585
2036-05-16 12:00:00,3727924200000000.0,ssp585
2036-06-16 00:00:00,3731348000000000.0,ssp585
2036-07-16 12:00:00,3734955400000000.0,ssp585
2036-08-16 12:00:00,3738238600000000.0,ssp585
2036-09-16 00:00:00,3741057000000000.0,ssp585
2036-10-16 12:00:00,3743763500000000.0,ssp585
2036-11-16 00:00:00,3746611400000000.0,ssp585
2036-12-16 12:00:00,3749805500000000.0,ssp585
2037-01-16 12:00:00,3753213000000000.0,ssp585
2037-02-15 00:00:00,3756460000000000.0,ssp585
2037-03-16 12:00:00,3759746500000000.0,ssp585
2037-04-16 00:00:00,3763219700000000.0,ssp585
2037-05-16 12:00:00,3766812200000000.0,ssp585
2037-06-16 00:00:00,3770530000000000.0,ssp585
2037-07-16 12:00:00,3774247600000000.0,ssp585
2037-08-16 12:00:00,3777719800000000.0,ssp585
2037-09-16 00:00:00,3780472600000000.0,ssp585
2037-10-16 12:00:00,3783323700000000.0,ssp585
2037-11-16 00:00:00,3786357000000000.0,ssp585
2037-12-16 12:00:00,3789672000000000.0,ssp585
2038-01-16 12:00:00,3793210700000000.0,ssp585
2038-02-15 00:00:00,3796722400000000.0,ssp585
2038-03-16 12:00:00,3799962400000000.0,ssp585
2038-04-16 00:00:00,3803478000000000.0,ssp585
2038-05-16 12:00:00,3807340300000000.0,ssp585
2038-06-16 00:00:00,3811162300000000.0,ssp585
2038-07-16 12:00:00,3815002300000000.0,ssp585
2038-08-16 12:00:00,3818489300000000.0,ssp585
2038-09-16 00:00:00,3821282300000000.0,ssp585
2038-10-16 12:00:00,3824159400000000.0,ssp585
2038-11-16 00:00:00,3827343000000000.0,ssp585
2038-12-16 12:00:00,3830640300000000.0,ssp585
2039-01-16 12:00:00,3834380600000000.0,ssp585
2039-02-15 00:00:00,3837932600000000.0,ssp585
2039-03-16 12:00:00,3841340000000000.0,ssp585
2039-04-16 00:00:00,3844975300000000.0,ssp585
2039-05-16 12:00:00,3848649300000000.0,ssp585
2039-06-16 00:00:00,3852477800000000.0,ssp585
2039-07-16 12:00:00,3856479600000000.0,ssp585
2039-08-16 12:00:00,3859982000000000.0,ssp585
2039-09-16 00:00:00,3862946700000000.0,ssp585
2039-10-16 12:00:00,3865875000000000.0,ssp585
2039-11-16 00:00:00,3868980400000000.0,ssp585
2039-12-16 12:00:00,3872470000000000.0,ssp585
2040-01-16 12:00:00,3876119000000000.0,ssp585
2040-02-15 00:00:00,3879564800000000.0,ssp585
2040-03-16 12:00:00,3883205800000000.0,ssp585
2040-04-16 00:00:00,3886976500000000.0,ssp585
2040-05-16 12:00:00,3890815700000000.0,ssp585
2040-06-16 00:00:00,3894795000000000.0,ssp585
2040-07-16 12:00:00,3898779000000000.0,ssp585
2040-08-16 12:00:00,3902487800000000.0,ssp585
2040-09-16 00:00:00,3905614800000000.0,ssp585
2040-10-16 12:00:00,3908672800000000.0,ssp585
2040-11-16 00:00:00,3911941000000000.0,ssp585
2040-12-16 12:00:00,3915360000000000.0,ssp585
2041-01-16 12:00:00,3919116000000000.0,ssp585
2041-02-15 00:00:00,3922869000000000.0,ssp585
2041-03-16 12:00:00,3926477000000000.0,ssp585
2041-04-16 00:00:00,3930302800000000.0,ssp585
2041-05-16 12:00:00,3934224400000000.0,ssp585
2041-06-16 00:00:00,3938475300000000.0,ssp585
2041-07-16 12:00:00,3942596600000000.0,ssp585
2041-08-16 12:00:00,3946330300000000.0,ssp585
2041-09-16 00:00:00,3949632600000000.0,ssp585
2041-10-16 12:00:00,3952878500000000.0,ssp585
2041-11-16 00:00:00,3956229000000000.0,ssp585
2041-12-16 12:00:00,3959881200000000.0,ssp585
2042-01-16 12:00:00,3963706400000000.0,ssp585
2042-02-15 00:00:00,3967555800000000.0,ssp585
2042-03-16 12:00:00,3971357300000000.0,ssp585
2042-04-16 00:00:00,3975160800000000.0,ssp585
2042-05-16 12:00:00,3979164000000000.0,ssp585
2042-06-16 00:00:00,3983312700000000.0,ssp585
2042-07-16 12:00:00,3987468600000000.0,ssp585
2042-08-16 12:00:00,3991289000000000.0,ssp585
2042-09-16 00:00:00,3994534600000000.0,ssp585
2042-10-16 12:00:00,3997761000000000.0,ssp585
2042-11-16 00:00:00,4001070000000000.0,ssp585
2042-12-16 12:00:00,4004862000000000.0,ssp585
2043-01-16 12:00:00,4008703200000000.0,ssp585
2043-02-15 00:00:00,4012542900000000.0,ssp585
2043-03-16 12:00:00,4016388200000000.0,ssp585
2043-04-16 00:00:00,4020496000000000.0,ssp585
2043-05-16 12:00:00,4024601500000000.0,ssp585
2043-06-16 00:00:00,4028946100000000.0,ssp585
2043-07-16 12:00:00,4033260000000000.0,ssp585
2043-08-16 12:00:00,4037224000000000.0,ssp585
2043-09-16 00:00:00,4040602000000000.0,ssp585
2043-10-16 12:00:00,4043933200000000.0,ssp585
2043-11-16 00:00:00,4047491500000000.0,ssp585
2043-12-16 12:00:00,4051333000000000.0,ssp585
2044-01-16 12:00:00,4055534000000000.0,ssp585
2044-02-15 00:00:00,4059402600000000.0,ssp585
2044-03-16 12:00:00,4063326800000000.0,ssp585
2044-04-16 00:00:00,4067263400000000.0,ssp585
2044-05-16 12:00:00,4071661500000000.0,ssp585
2044-06-16 00:00:00,4075916400000000.0,ssp585
2044-07-16 12:00:00,4080368700000000.0,ssp585
2044-08-16 12:00:00,4084408100000000.0,ssp585
2044-09-16 00:00:00,4087930300000000.0,ssp585
2044-10-16 12:00:00,4091260500000000.0,ssp585
2044-11-16 00:00:00,4094981800000000.0,ssp585
2044-12-16 12:00:00,4098974500000000.0,ssp585
2045-01-16 12:00:00,4103072200000000.0,ssp585
2045-02-15 00:00:00,4107204000000000.0,ssp585
2045-03-16 12:00:00,4111172200000000.0,ssp585
2045-04-16 00:00:00,4115612000000000.0,ssp585
2045-05-16 12:00:00,4119847800000000.0,ssp585
2045-06-16 00:00:00,4124315400000000.0,ssp585
2045-07-16 12:00:00,4128716400000000.0,ssp585
2045-08-16 12:00:00,4132868000000000.0,ssp585
2045-09-16 00:00:00,4136426600000000.0,ssp585
2045-10-16 12:00:00,4140112300000000.0,ssp585
2045-11-16 00:00:00,4143722400000000.0,ssp585
2045-12-16 12:00:00,4147709500000000.0,ssp585
2046-01-16 12:00:00,4152136500000000.0,ssp585
2046-02-15 00:00:00,4156297300000000.0,ssp585
2046-03-16 12:00:00,4160555000000000.0,ssp585
2046-04-16 00:00:00,4164855300000000.0,ssp585
2046-05-16 12:00:00,4169230800000000.0,ssp585
2046-06-16 00:00:00,4173794500000000.0,ssp585
2046-07-16 12:00:00,4178301000000000.0,ssp585
2046-08-16 12:00:00,4182516200000000.0,ssp585
2046-09-16 00:00:00,4186107300000000.0,ssp585
2046-10-16 12:00:00,4189670000000000.0,ssp585
2046-11-16 00:00:00,4193553200000000.0,ssp585
2046-12-16 12:00:00,4197701300000000.0,ssp585
2047-01-16 12:00:00,4202035000000000.0,ssp585
2047-02-15 00:00:00,4206438600000000.0,ssp585
2047-03-16 12:00:00,4210540600000000.0,ssp585
2047-04-16 00:00:00,4214997200000000.0,ssp585
2047-05-16 12:00:00,4219588000000000.0,ssp585
2047-06-16 00:00:00,4224288000000000.0,ssp585
2047-07-16 12:00:00,4228988500000000.0,ssp585
2047-08-16 12:00:00,4233403000000000.0,ssp585
2047-09-16 00:00:00,4237209400000000.0,ssp585
2047-10-16 12:00:00,4240817400000000.0,ssp585
2047-11-16 00:00:00,4244663800000000.0,ssp585
2047-12-16 12:00:00,4248908000000000.0,ssp585
2048-01-16 12:00:00,4253315000000000.0,ssp585
2048-02-15 00:00:00,4257766700000000.0,ssp585
2048-03-16 12:00:00,4262017600000000.0,ssp585
2048-04-16 00:00:00,4266683300000000.0,ssp585
2048-05-16 12:00:00,4271460700000000.0,ssp585
2048-06-16 00:00:00,4276329300000000.0,ssp585
2048-07-16 12:00:00,4281183700000000.0,ssp585
2048-08-16 12:00:00,4285738500000000.0,ssp585
2048-09-16 00:00:00,4289605600000000.0,ssp585
2048-10-16 12:00:00,4293421600000000.0,ssp585
2048-11-16 00:00:00,4297486800000000.0,ssp585
2048-12-16 12:00:00,4301703000000000.0,ssp585
2049-01-16 12:00:00,4306363200000000.0,ssp585
2049-02-15 00:00:00,4310821600000000.0,ssp585
2049-03-16 12:00:00,4315285000000000.0,ssp585
2049-04-16 00:00:00,4320121600000000.0,ssp585
2049-05-16 12:00:00,4324837000000000.0,ssp585
2049-06-16 00:00:00,4329512300000000.0,ssp585
2049-07-16 12:00:00,4334409600000000.0,ssp585
2049-08-16 12:00:00,4339020500000000.0,ssp585
2049-09-16 00:00:00,4342900000000000.0,ssp585
2049-10-16 12:00:00,4346699600000000.0,ssp585
2049-11-16 00:00:00,4350811500000000.0,ssp585
2049-12-16 12:00:00,4355305400000000.0,ssp585
2050-01-16 12:00:00,4360063200000000.0,ssp585
2050-02-15 00:00:00,4364644600000000.0,ssp585
2050-03-16 12:00:00,4369245000000000.0,ssp585
2050-04-16 00:00:00,4374041400000000.0,ssp585
2050-05-16 12:00:00,4378925600000000.0,ssp585
2050-06-16 00:00:00,4383982400000000.0,ssp585
2050-07-16 12:00:00,4388999000000000.0,ssp585
2050-08-16 12:00:00,4393695700000000.0,ssp585
2050-09-16 00:00:00,4397666000000000.0,ssp585
2050-10-16 12:00:00,4401672800000000.0,ssp585
2050-11-16 00:00:00,4405784000000000.0,ssp585
2050-12-16 12:00:00,4410196400000000.0,ssp585
2051-01-16 12:00:00,4415061800000000.0,ssp585
2051-02-15 00:00:00,4419804800000000.0,ssp585
2051-03-16 12:00:00,4424300300000000.0,ssp585
2051-04-16 00:00:00,4429255600000000.0,ssp585
2051-05-16 12:00:00,4434350000000000.0,ssp585
2051-06-16 00:00:00,4439510700000000.0,ssp585
2051-07-16 12:00:00,4444790000000000.0,ssp585
2051-08-16 12:00:00,4449676800000000.0,ssp585
2051-09-16 00:00:00,4453780700000000.0,ssp585
2051-10-16 12:00:00,4457914000000000.0,ssp585
2051-11-16 00:00:00,4462271800000000.0,ssp585
2051-12-16 12:00:00,4466993600000000.0,ssp585
2052-01-16 12:00:00,4472006000000000.0,ssp585
2052-02-15 00:00:00,4476844700000000.0,ssp585
2052-03-16 12:00:00,4481607800000000.0,ssp585
2052-04-16 00:00:00,4486574000000000.0,ssp585
2052-05-16 12:00:00,4491766500000000.0,ssp585
2052-06-16 00:00:00,4496815700000000.0,ssp585
2052-07-16 12:00:00,4502159500000000.0,ssp585
2052-08-16 12:00:00,4507102000000000.0,ssp585
2052-09-16 00:00:00,4511297000000000.0,ssp585
2052-10-16 12:00:00,4515508500000000.0,ssp585
2052-11-16 00:00:00,4519727000000000.0,ssp585
2052-12-16 12:00:00,4524530600000000.0,ssp585
2053-01-16 12:00:00,4529674000000000.0,ssp585
2053-02-15 00:00:00,4534556000000000.0,ssp585
2053-03-16 12:00:00,4539407300000000.0,ssp585
2053-04-16 00:00:00,4544623000000000.0,ssp585
2053-05-16 12:00:00,4549864500000000.0,ssp585
2053-06-16 00:00:00,4555203000000000.0,ssp585
2053-07-16 12:00:00,4560812000000000.0,ssp585
2053-08-16 12:00:00,4565795600000000.0,ssp585
2053-09-16 00:00:00,4570278000000000.0,ssp585
2053-10-16 12:00:00,4574597600000000.0,ssp585
2053-11-16 00:00:00,4579243000000000.0,ssp585
2053-12-16 12:00:00,4584141500000000.0,ssp585
2054-01-16 12:00:00,4589353500000000.0,ssp585
2054-02-15 00:00:00,4594472500000000.0,ssp585
2054-03-16 12:00:00,4599559000000000.0,ssp585
2054-04-16 00:00:00,4604961400000000.0,ssp585
2054-05-16 12:00:00,4610258700000000.0,ssp585
2054-06-16 00:00:00,4615739600000000.0,ssp585
2054-07-16 12:00:00,4621268300000000.0,ssp585
2054-08-16 12:00:00,4626490500000000.0,ssp585
2054-09-16 00:00:00,4630992000000000.0,ssp585
2054-10-16 12:00:00,4635440000000000.0,ssp585
2054-11-16 00:00:00,4640046400000000.0,ssp585
2054-12-16 12:00:00,4644909400000000.0,ssp585
2055-01-16 12:00:00,4650339000000000.0,ssp585
2055-02-15 00:00:00,4655502000000000.0,ssp585
2055-03-16 12:00:00,4660787400000000.0,ssp585
2055-04-16 00:00:00,4666163000000000.0,ssp585
2055-05-16 12:00:00,4671803000000000.0,ssp585
2055-06-16 00:00:00,4677401400000000.0,ssp585
2055-07-16 12:00:00,4683144000000000.0,ssp585
2055-08-16 12:00:00,4688355700000000.0,ssp585
2055-09-16 00:00:00,4692978000000000.0,ssp585
2055-10-16 12:00:00,4697557700000000.0,ssp585
2055-11-16 00:00:00,4702469500000000.0,ssp585
2055-12-16 12:00:00,4707501000000000.0,ssp585
2056-01-16 12:00:00,4712988000000000.0,ssp585
2056-02-15 00:00:00,4718321000000000.0,ssp585
2056-03-16 12:00:00,4723549000000000.0,ssp585
2056-04-16 00:00:00,4729032000000000.0,ssp585
2056-05-16 12:00:00,4734772000000000.0,ssp585
2056-06-16 00:00:00,4740587000000000.0,ssp585
2056-07-16 12:00:00,4746418300000000.0,ssp585
2056-08-16 12:00:00,4751947000000000.0,ssp585
2056-09-16 00:00:00,4756554400000000.0,ssp585
2056-10-16 12:00:00,4761054000000000.0,ssp585
2056-11-16 00:00:00,4766044000000000.0,ssp585
2056-12-16 12:00:00,4771255000000000.0,ssp585
2057-01-16 12:00:00,4777010000000000.0,ssp585
2057-02-15 00:00:00,4782389000000000.0,ssp585
2057-03-16 12:00:00,4787888000000000.0,ssp585
2057-04-16 00:00:00,4793596000000000.0,ssp585
2057-05-16 12:00:00,4799464000000000.0,ssp585
2057-06-16 00:00:00,4805424000000000.0,ssp585
2057-07-16 12:00:00,4811345300000000.0,ssp585
2057-08-16 12:00:00,4817076000000000.0,ssp585
2057-09-16 00:00:00,4821891600000000.0,ssp585
2057-10-16 12:00:00,4826546300000000.0,ssp585
2057-11-16 00:00:00,4831595500000000.0,ssp585
2057-12-16 12:00:00,4837044000000000.0,ssp585
2058-01-16 12:00:00,4842914400000000.0,ssp585
2058-02-15 00:00:00,4848458700000000.0,ssp585
2058-03-16 12:00:00,4854006000000000.0,ssp585
2058-04-16 00:00:00,4859754000000000.0,ssp585
2058-05-16 12:00:00,4865681000000000.0,ssp585
2058-06-16 00:00:00,4871784600000000.0,ssp585
2058-07-16 12:00:00,4877922000000000.0,ssp585
2058-08-16 12:00:00,4883616700000000.0,ssp585
2058-09-16 00:00:00,4888674000000000.0,ssp585
2058-10-16 12:00:00,4893391000000000.0,ssp585
2058-11-16 00:00:00,4898532600000000.0,ssp585
2058-12-16 12:00:00,4904026000000000.0,ssp585
2059-01-16 12:00:00,4909963000000000.0,ssp585
2059-02-15 00:00:00,4915600000000000.0,ssp585
2059-03-16 12:00:00,4921102000000000.0,ssp585
2059-04-16 00:00:00,4927210600000000.0,ssp585
2059-05-16 12:00:00,4933523700000000.0,ssp585
2059-06-16 00:00:00,4939722400000000.0,ssp585
2059-07-16 12:00:00,4946038700000000.0,ssp585
2059-08-16 12:00:00,4951926600000000.0,ssp585
2059-09-16 00:00:00,4956996000000000.0,ssp585
2059-10-16 12:00:00,4962062000000000.0,ssp585
2059-11-16 00:00:00,4967260700000000.0,ssp585
2059-12-16 12:00:00,4972973500000000.0,ssp585
2060-01-16 12:00:00,4979054700000000.0,ssp585
2060-02-15 00:00:00,4984933400000000.0,ssp585
2060-03-16 12:00:00,4990934000000000.0,ssp585
2060-04-16 00:00:00,4996984500000000.0,ssp585
2060-05-16 12:00:00,5003300000000000.0,ssp585
2060-06-16 00:00:00,5009616600000000.0,ssp585
2060-07-16 12:00:00,5015948400000000.0,ssp585
2060-08-16 12:00:00,5022039000000000.0,ssp585
2060-09-16 00:00:00,5027072400000000.0,ssp585
2060-10-16 12:00:00,5032066000000000.0,ssp585
2060-11-16 00:00:00,5037453300000000.0,ssp585
2060-12-16 12:00:00,5043235400000000.0,ssp585
2061-01-16 12:00:00,5049295000000000.0,ssp585
2061-02-15 00:00:00,5055379400000000.0,ssp585
2061-03-16 12:00:00,5061361000000000.0,ssp585
2061-04-16 00:00:00,5067678600000000.0,ssp585
2061-05-16 12:00:00,5074025000000000.0,ssp585
2061-06-16 00:00:00,5080533500000000.0,ssp585
2061-07-16 12:00:00,5087108500000000.0,ssp585
2061-08-16 12:00:00,5093313700000000.0,ssp585
2061-09-16 00:00:00,5098530400000000.0,ssp585
2061-10-16 12:00:00,5103697000000000.0,ssp585
2061-11-16 00:00:00,5109357500000000.0,ssp585
2061-12-16 12:00:00,5115247500000000.0,ssp585
2062-01-16 12:00:00,5121579000000000.0,ssp585
2062-02-15 00:00:00,5127571000000000.0,ssp585
2062-03-16 12:00:00,5133727000000000.0,ssp585
